position,record_id,title,issue_date,summary,source,stock_code,stock_name,relate_id,proc_id,mark_id
11,5563169,世界第一高桥贵州花江峡谷大桥建成通车,2025-09-28 11:57:18,"贵州六枝至安龙高速公路花江峡谷大桥于9月28日通车,主桥跨径1420米、桥面距水面625米,分别位居山区桥梁世界第一和桥梁高度世界第一。大桥克服复杂地质与强风挑战,实现毫米级高空施工精度,应用智慧缆索吊装系统、光纤监测主缆温湿度、锻焊组合索鞍等创新技术。项目打造“桥旅融合3.0”样板,集观光、极限运动、研学等于一体,推动沿线交通、旅游及产业发展,助力贵州融入西部陆海新通道。",中国新闻网,,,20026970,1,1
36,5563194,荣耀举办“2025国际聋人日:一日店员”活动,2025-09-28 11:57:00,"荣耀在国际聋人日前夕举办“一日店员”活动,邀请10位听障人士体验门店运营,展示其AI无障碍功能。作为ESG战略实践,荣耀通过MagicOS系统级解决方案,提供端侧无网AI字幕与通话字幕,实现离线使用,截至2024年底,每月惠及近120万听障用户。自2023年启动“有爱,便无障碍”行动,已覆盖超15城,服务超1500名听障用户。未来,荣耀将依托新开业的阿尔法全球旗舰店,持续推动科技向善,深化AI在无障碍领域的应用。",中国证券报·中证网,,,20026999,1,2
35,5563197,家居融合科技 慕思股份(001323)联合鸿蒙智选推出智能床,2025-09-28 11:57:00,"慕思股份与鸿蒙智选联合发布鸿蒙智选慕思智能床,实现左右六区独立智控,并深度融入鸿蒙生态,推动睡眠体验迈向全场景智能联动。依托三年技术共研,双方致力于将传统寝具制造升级为“软硬一体”的智慧睡眠解决方案。据艾媒咨询,中国睡眠经济规模2024年达5349.3亿元,科技助眠领域年增速超90%,预计2027年市场规模将突破200亿元。此次合作标志着行业从碎片化产品向系统化生态转型,助力用户实现从智能床到智慧睡眠生活的全面升级。",中国证券报·中证网,001323,家居融合科技 慕思股份,20027002,1,2
12,5563165,国家药监局发布《采用脑机接口技术的医疗器械 具备闭环功能的植入式神经刺激器 感知与响应性能测试方法,2025-09-28 11:56:58,"格隆汇9月28日|据国家药监局消息,YY/T 1996—2025《采用脑机接口技术的医疗器械 具备闭环功能的植入式神经刺激器 感知与响应性能测试方法》医疗器械行业标准已经审定通过,现予以公布。",格隆汇,,,20026966,1,1
13,5563162,多地调整汽车置换补贴政策,2025-09-28 11:56:29,"格隆汇9月28日|据一财,近期,全国多地汽车置换补贴政策出现重要调整。江苏、湖北、重庆等多个省份相继收紧了申领条件,或改为“先抢资格后购车”的新模式。这一变化意味着普惠性补贴正在退潮,政策导向更趋于精细化。对于消费者而言,换车窗口期正在收紧,及时了解本地最新政策、抓紧申报已成为避免补贴“蒸发”的关键。",格隆汇,,,20026963,1,1
14,5563164,成都至九寨车程缩短至4小时左右 国庆假期前半段九寨沟特色民宿一房难求,2025-09-28 11:55:41,"中秋国庆双节叠加九寨沟彩林盛景及九绵高速通车预期,推动游客出行热情高涨。截至9月27日,九寨沟景区10月1日至6日门票已全部售罄。当地近2000家餐饮住宿企业迎来商机,住宿订单量同比增近30%,特色民宿预订火爆,假期前半段房型已基本订满,旅游经济持续升温。",格隆汇,,,20026965,1,1
15,5563163,汉威科技:公司激光类传感器等产品可应用于军工领域,2025-09-28 11:54:36,"格隆汇9月28日|汉威科技今日在互动平台表示,公司激光类传感器、加速度传感器、惯性导航系统等产品均可以应用于军工领域。",格隆汇,,,20026964,0,10
37,5563299,"新大正(002968):中标重庆市江北区人民检察院采购项目,中标金额为423.72万元",2025-09-28 11:53:04,"新大正物业(002968.SZ)中标重庆市江北区人民检察院办公楼物业服务项目,中标金额423.72万元,中标日期为2025年9月28日。公司2024年营收33.87亿元,同比增长8.32%,但归母净利润1.14亿元,同比下降28.95%;2025年上半年营收15.03亿元,同比下降12.88%,归母净利润0.71亿元,同比下降12.96%。主营业务以基础物业为主,占比87.83%,城市服务和创新业务分别占8.53%和3.57%。",同壁财经,002968,新大正,20027121,0,1
16,5563166,分化也别迷失!接下来这两大方向还有戏,2025-09-28 11:52:03,"当前市场处于“犹豫”阶段,主线题材分化加剧,AI、消费电子等热点退潮,资金转向固态电池与人形机器人等新方向。固态电池受技术突破与流动性改善推动,宁德时代等龙头带动产业链回暖,多氟多、海目星等核心企业获超百机构调研,订单与研发进展受关注。人形机器人受益于宇树科技IPO、特斯拉推进及技术迭代,万向钱潮、汇川技术、奥比中光等标的迎来机构密集调研与股价轮动上涨。尽管市场整体承压,但两大主线仍具中低位新机会,机构布局意愿强烈,后续可关注技术突破与订单落地带来的确定性机会。",证券市场周刊,,,20026967,1,1
17,5563168,"铁路国庆中秋假期运输明日启动,预计发送旅客2.19亿人次",2025-09-28 11:50:58,"国庆中秋假期铁路运输将于9月29日启动,为期12天,预计发送旅客2.19亿人次,10月1日为客流最高峰。受双节叠加影响,客流呈现总量大、首尾集中、长途为主等特点。节前及节中部分方向余票充足,如京港、广深、成渝、京沪等线路;节后返程高峰期间,京沪、京广、成渝等方向仍有余票。铁路部门将加开夜间高铁及动卧列车,保障出行需求。建议旅客错峰出行,提前进站,按票面信息乘车。",中国新闻网,,,20026969,1,1
18,5563159,"研报掘金丨首创证券:首予美的集团“买入”评级,C端业务稳健增长,B端业务表现亮眼",2025-09-28 11:50:20,"美的集团2025年上半年归母净利润达260亿元,同比增长25%。C端业务稳健,B端业务增长显著,公司积极推进DTC变革与OBM渗透率提升,布局高成长性ToB赛道,实现海内外市场双轮驱动。重视股东回报,首次实施中期分红。预计2025-2027年净利润分别为444亿、486亿、527亿元,对应PE为13/12/11倍,首次覆盖给予“买入”评级。",格隆汇,,,20026960,0,1
41,5563301,"白云机场(600004):中标广州南联航空食品有限公司采购项目,中标金额为487.43万元",2025-09-28 11:49:04,"广州白云国际机场股份有限公司(600004.SH)于2025年9月28日中标“南联广州总部T3航站楼冷库租赁项目”,中标金额487.43万元。公司2024年营业收入达74.24亿元,同比增长15.44%;归母净利润9.26亿元,同比增长109.51%;2025年上半年营收37.26亿元,同比增长7.68%,归母净利润7.50亿元,同比增长71.32%。主营业务以航空服务为主,占比83.5%,地勤、贵宾、配餐、广告等业务协同发展。公司属工业行业,主要收入来源为机场代理、旅客及设施服务。",同壁财经,600004,白云机场,20027123,0,1
42,5563298,"同方股份(600100):中标泰安银行股份有限公司采购项目,中标金额为2528.03万元",2025-09-28 11:48:50,"同方股份(600100.SH)于2025年9月28日中标泰安银行金融商务区智能化工程,中标金额2528.03万元。公司2024年营业收入168.02亿元,同比下降41.73%,净利润1.41亿元,同比增长118.38%;2025年上半年营收56.67亿元,同比下降10.09%,净利润亏损2.56亿元,同比下滑1008.99%。主营业务以民用核技术(37.95%)、智慧能源(31.79%)和数字信息(23.42%)为主,公司属信息技术行业,主营运营平台系统。",同壁财经,600100,同方股份,20027120,0,1
43,5563303,"中国软件(600536):中标国家税务总局采购项目,中标金额为1150.40万元",2025-09-28 11:47:56,"中国软件(600536.SH)中标国家税务总局2025年社保费征收子系统运行维护及升级项目,中标金额1150.40万元。公司2024年营收51.98亿元,同比下滑22.69%,净利亏损4.13亿元,亏损扩大77.29%,净资产收益率为-18.94%。但2025年上半年营收达22.42亿元,同比增长13.01%,净利亏损收窄至0.75亿元,同比减亏72.67%。",同壁财经,600536,中国软件,20027126,0,1
1,5563157,"王健林被“限高”冲上热搜,万达系被执行总金额超70亿",2025-09-28 11:47:27,"大连万达集团及其法定代表人王健林因1.86亿元债务被甘肃兰州中院限制高消费,引发市场关注。今年以来,万达系多家公司频繁涉司法纠纷,累计被执行金额超70亿元,其中万达集团有10条被执行人记录,总金额52.62亿元,38条股权冻结信息;万达地产集团被执行423次,金额18.4亿元,含4条失信记录。公司债务压力持续加剧,反映出其在债务化解与经营风险管控方面面临严峻挑战。",格隆汇,,,20026958,1,1
20,5563160,中外院士专家齐聚哈尔滨推动林草碳汇高质量发展,2025-09-28 11:46:36,"第二届林草碳汇学术研讨会在哈尔滨召开,聚焦“推动林草碳汇高质量发展,筑牢碳中和基石”主题,围绕固碳增汇、计量监测与价值实现等议题展开研讨。专家指出,林草碳汇是我国实现“双碳”目标的关键支撑,2024年我国林草年碳汇量超12亿吨,稳居世界首位,森林覆盖率与蓄积量实现“双增”,荒漠化土地“双减”。黑龙江依托丰富林草资源,打造“龙江绿碳”品牌,推进碳汇交易体系与“一张图”建设,探索生态司法与碳汇融合等创新模式,助力生态优势转化为发展动能,为国家“双碳”战略贡献重要力量。",中国新闻网,,,20026961,1,1
2,5563155,"为热爱,护山海!孙杨携手361度轻野御屏冲锋衣赋能户外探索",2025-09-28 11:46:30,"361度在杭州发布轻野系列新品,推出搭载自研「叁态膜」科技的御屏冲锋衣,该技术采用纳米级无孔膜,实现拒水透湿、防风控温,提升户外防护性能。品牌联合武汉纺织大学研发,彰显产学研融合成果。发布会以“冲锋破雨护山海”为主题,代言人孙杨与护林员、专家共话“人守护自然,衣守护人”,传递可持续理念。通过捐赠装备、公益分享等方式,强化品牌社会责任。新品聚焦用户需求,推动户外装备科技化升级,展现民族品牌在专业运动领域的创新实力。",格隆汇,,,20026956,0,1
47,5563302,"上海电气(601727):中标大唐彬长发电有限责任公司采购项目,中标金额为4685.00万元",2025-09-28 11:46:19,"上海电气(601727.SH)于2025年9月28日公告,中标大唐彬长发电有限责任公司2号炉末级过热器、末级再热器材料升级改造项目,中标金额4685万元。公司2024年营业收入1161.86亿元,同比增长1.21%;归母净利润7.52亿元,同比下降6.33%;净资产收益率1.42%。2025年上半年营收达543.03亿元,同比增长8.89%;归母净利润8.21亿元,同比增长7.32%。主营业务以销售商品为主,占比76.75%,涵盖发电设备、环保机械、工控设备及锅炉等。",同壁财经,601727,上海电气,20027124,0,1
3,5563156,预告:国新办9月29日举行新闻发布会 介绍“十四五”时期文化和旅游高质量发展成就,2025-09-28 11:46:17,"格隆汇9月28日|国务院新闻办公室定于2025年9月29日(星期一)下午2时举行“高质量完成‘十四五’规划”系列主题新闻发布会,中央宣传部副部长、文化和旅游部部长孙业礼介绍“十四五”时期文化和旅游高质量发展成就,并答记者问。",格隆汇,,,20026957,1,1
4,5563158,研究:韩国人口结构危机或在二十年内阻碍经济增长,2025-09-28 11:45:30,"韩国正面临严峻人口危机,极低出生率或将导致2040年代经济长期衰退。韩国央行预测,人口结构变化将严重拖累潜在增长,2040年代潜在增长率或接近零。韩国开发研究院指出,在中性情景下,经济可能于2047年收缩,悲观情景下或早在2041年便出现萎缩。若技术创新无法抵消人口下降影响,韩国将面临持续经济放缓。",格隆汇,,,20026959,1,1
